review_id,summary
29990473,AUTHORS'CONCLUSIONS There is insufficient evidence to support the use of alpha lipoic acid as an anti-oxidative agent in patients with T2DM
24370176,Conclusions : There is insufficient evidence to support or refute the use of neurodevelopmental interventions for children with preterm BPD.
26061331,Conclusion : This systematic review provides evidence that the use of iron in IBD is safe and efficacious.
29306984,There was no evidence to support the use of resistance training for reducing falls in older adults.
15789890,Conclusions The results of this systematic review suggest that the HAQ is a useful tool for detecting changes in pain and physical function in patients with RA.
21154394,The addition of a SRI to OCD is associated with an increase in the number of patients who respond to it.
31745834,Conclusions : There is no evidence to support the use of rate-control or rhythm control strategies for the management of AF
31766052,There was no statistically significant difference between annual and biennial breast cancer screening.
20655610,There was no evidence to support the use of lifestyle interventions in people with Type 2 Diabetes.
28178949,There is insufficient evidence to support the use of fluoxetine as an effective treatment for depression.
27027426,"Conclusions : There is no evidence to support the association between 1,25-Dihydroxyvinamin D and hypertension."
24082796,Conclusions : There is insufficient evidence to support or refute the use of stimulant medication as an effective treatment for ADHD.
27153869,Conclusions : There is insufficient evidence to support or refute the use of physical activity as a preventative measure for dementia
29728079,There was no statistically significant association between chewing gum and weight loss.
24876777,There was no evidence of a significant difference in the rate of discontinuation due to an adverse event.
17943911,There was no evidence to support the use of probiotic formulas as a treatment for AEDS or CMA.
21920661,There is insufficient evidence to support the use of antidepressants.
31405892,There was no evidence of a difference in the incidence of fractures or falls among people with vitamin D deficiencies.
29626044,Iron supplementation was associated with a reduction in the incidence of anemia.
24367612,Conclusions : There is no evidence to support or refute the use of surgical site infection risk factors in clinical practice.
26629535,There is insufficient evidence to support the use of antipsychotics for bipolar disorders.
25644019,There was no evidence to support the use of oral iron in patients with anaemia.
26323052,Conclusions : This systematic review suggests that the PCL is an effective diagnostic tool for patients with PTSD in primary care.
24362925,There was no evidence of a significant difference in pain severity or interference between the exercise and control groups.
30622734,There was no significant difference in pain or functional status between the RT and control groups after 12 months of exercise.
18418399,There was no evidence of a significant difference in the incidence of adverse events between oral and sublingual capstoprils.
22232096,Conclusions : There is no evidence to support or refute the use of weight loss interventions as a preventative measure for diabetes.
29465026,There was no significant difference in adverse events between the two groups.
29211740,Conclusions : This systematic review suggests that early intervention in children with Autism Spectrum Disorder is effective for improving joint attention and nonverbal communication skills.
28474733,There is insufficient evidence to determine whether a combination treatment of lithium and syphilis has any effect on the risk of adverse events.
31616340,Conclusions There is insufficient evidence to support or refute the role of executive function in weight loss maintenance.
26449638,Conclusions : There is insufficient evidence to support or refute the use of GIC as a treatment for dental caries.
16530201,There was no significant difference between fish oils and placebo in terms of blood pressure or lipid profiles.
24585482,Conclusions : There is insufficient evidence to support or refute the use of preoperative informed consent as an intervention for improving patient comprehension
27765009,Conclusions : There is limited evidence to support the use of diagnostic tests for chronic fatigue in general practice.
25003202,Conclusions : There is no evidence to support the use of cementless polyethylene for THR in patients with hip osteoarthroplasty
25978537,There was no evidence to support or refute the use of active exergames as a weight management intervention for children.
18334813,The results of this review suggest that AK may be useful in the diagnosis and treatment of patients with food allergy.
31118956,Conclusion : This systematic review supports the use of probiotics to reduce body weight in overweight and obese adults.
25086121,Conclusions Patient-specific instruments may improve the accuracy of TKA component positioning.
18461255,There was no evidence to support the use of static stretching as a preventative measure for lower extremity injuries.
20921070,There was no evidence of a difference in pain intensity between the different groups.
22972106,There was no statistically significant difference in mortality between GIK and non-GIK regimens.
11405989,"Iron therapy was associated with a reduction in motor and mental test scores, but no statistically significant difference was found between the two groups."
23478741,Conclusion : There is no evidence to support the use of education and counselling as primary prevention strategies in stroke patients.
22041232,There was no significant difference between the two groups in terms of postoperative readmission and complication rate.
30886887,CHWs are effective in reducing Hba1c levels and improving quality of life among low- income adults with T2DM.
23825185,Fructose was associated with a higher risk of heart disease in hyper Insulinemic men.
31576905,There was no evidence of a significant difference between interval and continuous training in terms of exercise capacity or quality of life
24516794,There was no significant difference between surgical and catheter ablation in the incidence of major adverse events.
26497361,There was no evidence to support the use of fibrate therapy in patients with CHD.
27317033,"There was no difference in complication rates between the early and delayed groups, but there was an increased risk of postoperative complications."
26824223,There was no evidence of a significant difference in mortality between the intervention and control groups.
27600634,There was no evidence of a significant difference in clinical outcomes between the two types of surgery.
30519012,Conclusions : There is insufficient evidence to support or refute the use of posturography as an assessment of postural stability in Parkinson patients
28673352,The results of this meta- analysis suggest that fish oils have a beneficial effect on insulin resistance in patients with Type 2 diabetics.
18685403,The CRQ was the most commonly used tool in clinical trials to assess functional status and quality of life.
31578051,Conclusions The results of this systematic review suggest that home-based exercise is effective in reducing pain and improving functional capacity in patients with ASDAS
23848480,AUTHORS'CONCLUSIONS There is no evidence to support the efficacy of CIMT in children with hypertonia
20459730,There was no evidence of a significant difference in pain or quality of life between the exercise and control groups.
31461458,There is insufficient evidence to support or refute the use of CBHI as a strategy for improving health outcomes
23473733,The results of this systematic review suggest that a DASH diet may reduce the risk of Type 2 diabetes in overweight and obese patients.
23935716,There is no evidence of a difference between the fixed bearing and the mobile bearing prostheses for pain or range of motion.
23375241,There was no evidence of a significant difference in the incidence of adverse events with combination therapy.
29877887,Conclusions This systematic review provides evidence that LVAD devices are not inferior to existing technology in the treatment of advanced heart failure.
30007275,Conclusions : The results of this systematic review suggest that the use of low-fat ketogenic diets in overweight individuals with Type 2 diabetes is associated with significant weight loss and improved metabolic control.
26803696,AUTHORS'CONCLUSIONS There is insufficient evidence to recommend the use of intramedullaary nail antirotations for patients with unstable fractures
25099546,Conclusions : The results of this meta- analysis suggest that the consumption of high-fat diets is associated with an increase in liver enzyme levels.
24824056,The results of this meta- analysis suggest that ARS can be used as an alternative to conventional polishing in the treatment of malocclusion
31321227,Conclusions : There is insufficient evidence to support or refute the use of TUG as a fall prediction tool
25353646,Conclusions The results of this systematic review suggest that EMS is effective in improving muscle strength in critical illness patients.
23967064,Conclusions : Walking to school is associated with reduced risk of heart disease and stroke in both adults and children.
19776505,There was no evidence to support the use of EMD as a treatment modality for intraosseous defect
12804434,There was no evidence of a difference in the incidence of falls or injuries between exercisers and control groups.
24212996,Conclusions : There is no evidence to support the use of GIC as a preventive sealant for dentin-carious lesion
29615407,Conclusions The results of this systematic review suggest that LGI diets may be effective in reducing the risk of obesity
25532993,Conclusions : This meta- analysis suggests that the use of hormone therapy is associated with an increased risk of cardiovascular disease and type 2 diabetes
21925051,There was no significant difference in mortality between the rhythm control and rate control groups.
27395403,Conclusions : The current systematic review of the available evidence suggests that APZ is an effective and well-tolerable treatment for pediatric patients with ADHD.
26883234,Conclusions : There is insufficient evidence to support the use of QoL instruments as a measure of patient-related outcomes after surgery for CLI.
27509867,The results of this meta- analysis suggest that statins may have a beneficial effect on the management of elevated cholesterol levels in patients with Type 2 DN
28601888,Conclusions : This systematic review suggests that there is no evidence to support or refute the use of mental illness as a predictor of negative attitudes towards obesity.
32172237,"There was no significant difference in the risk of adverse cardiovascular events between a CETP inhibitor and placebo. In addition, anACEtrapib significantly reduced LDL cholesterol compared with placebo ; however, it did not appear to have any effect on major cardiovascular events"
27037567,Conclusions : There is no evidence to support the use of calcium-enriched composites for DPC.
19307137,There was no statistically significant difference in the incidence of pain after surgery compared with patients who were treated without analgesis.
23901263,There was no statistically significant difference between BZA and placebo in the incidence of vulvar-vaginal fractures or non-vasomotor symptoms.
20927753,There is insufficient evidence to support the use of vitamin D as a preventative measure for bone loss
31521556,AUTHORS'CONCLUSIONS There is limited evidence to support the use of motor imagery for improving postural stability in older people.
28700715,Conclusions : There is insufficient evidence to support or refute the use of combination therapy for ADHD.
28869278,There was no evidence to support the use of NIRS as an intervention guideline for patients with hyperoxia during cardiac catheterization.
22665997,There was no evidence of a significant difference in the incidence of adverse events between treatment and placebo or between exposure therapy and non-exposure therapy.
25100025,There was no statistically significant association between composite restorations and AP in adults.
28275869,The results of this review suggest that ALA is an effective anti-inflammatory agent in the treatment of dyslipidemia.
28912917,The results of this meta- analysis suggest that the use of Pio in patients with T2DM is associated with improved metabolic control.
31452084,Conclusions : There is insufficient evidence to support or refute the use of hospital-based cessation programmes for smokers.
28720391,Conclusions : This meta- analysis provides evidence that the use of bevaciumzumab for patients with advanced RCC is safe and efficacious.
16908917,There was no evidence to support the use of financial incentives as a strategy for improving physician compliance with health care guidelines.
24242888,Conclusions : There is insufficient evidence to support or refute the use of dual-task testing for postural control.
28913588,There was no statistically significant difference between the two groups in terms of adverse events.
28660673,There was no significant difference in patient satisfaction between physiotherapy and surgeons.
24508930,There was no statistically significant difference between the two groups in terms of functional outcomes. Conclusions This meta- analysis suggests that progressive resistance training is effective for improving muscle strength and balance in people with stroke.
26503388,There was no evidence of a significant effect on psychological distress.
24789063,Conclusion : There is insufficient evidence to support or refute the use of electronic health records as an intervention for stroke prevention
24863864,There was no statistically significant difference between the two groups in terms of cognitive impairment.
31009401,Conclusions The results of this systematic review suggest that probiotic supplementation is associated with a significant reduction in the risk of NASH
27501434,Conclusions The results of this review suggest that a combination of parent training and child therapy is effective for the prevention of disruptive behavior disorders in children aged 3 to 6 years.
21331532,The results of this meta- analysis suggest that the use of moxibution for pain is associated with an increased risk of adverse reactions.
29154069,Conclusions : The results of this meta- analysis suggest that NSE may be effective in the treatment of patients with Type 2 diabetes.
21150647,There was no significant difference in incidence of adverse events between formula-based and non-formulary formulas.
26358067,The results of this systematic review suggest that fermented FF milk may reduce the incidence of acute diarrhea in healthy infants
28263370,Conclusions : There is insufficient evidence to support or refute the use of fixed dose combination drugs for primary prevention of cardiovascular events.
31703073,RESULTS There is insufficient evidence to support or refute the use of parent-mediated socialization interventions for ASD
16235365,"There was no evidence of a significant difference in bone mineral density or sexual function between the two groups, although there was some evidence of an increase in total body fat and somatic symptoms"
29178166,Conclusions The results of this systematic review suggest that the use of a PUI system may be more effective in removing debris than using an endodontic needle.
30477509,Conclusions : There is no evidence to support the use of cut-off points as an accelerometer classifier in older adults
17253502,Conclusions : The results of this systematic review suggest that the use of cognitive behavior therapy for panic disorder is associated with improved treatment outcomes.
24282034,Conclusions : This systematic review provides evidence that imipramine is superior to placebo in the management of PMD.
29131895,There was no evidence of a difference in the risk of nonfatal or fatal cardiovascular events between treatment and placebo.
31680952,There was no evidence of a significant difference in adverse events between the two groups.
24488616,There was no evidence of a significant difference in the incidence of adverse events between placebo and angiottensin inhibitors.
30698254,Conclusions The FI-cGA is the most commonly used assessment tool for elderly people at risk for dementia.
20100340,Iron supplementation was associated with a positive effect on cognitive performance in children and adolescents.
21735443,There was no evidence of a significant difference in the number of patients immunized by financial incentives compared to controls.
18201645,There is no evidence that brief interventions can be effective in the prevention of alcohol problems.
28978497,Conclusions : This systematic review provides evidence that the prevalence of ADHD in young adults is significantly higher than it was previously reported.
23229424,"There was no statistically significant difference between the two approaches in terms of complication rates, bleeding, or postoperative function."
31311165,There was no evidence of a significant difference in the risk of falls among patients receiving physical activity interventions compared with control groups.
22829395,AUTHORS'CONCLUSIONS There is no evidence to support the use of patient education or physician alerting systems as an intervention to increase bone mineral density testing in patients with osteoporoseis.
28658720,There was no significant difference between the two groups in terms of mortality.
25926889,There is insufficient evidence to support a statistically significant association between 25OHD levels and postoperative mortality.
28780542,There was no evidence of a significant difference in the risk of CVD or A1C between intervention groups.
22917983,There was no evidence of a significant difference in the incidence of adverse events among adults with ADHD who received MPH.
14584022,Calcium supplementation was associated with a decrease in the incidence of fractures and an increase in the prevalence of vertebral injuries.
30202163,Conclusions The results of this meta- analysis suggest that the use of MTA as a root filling material in endodontic surgery is associated with a higher success rate than amalgam or super EBA
31374820,There was no significant difference in the bonding strength between air and YAG-based cements compared to conventional cements
12011847,"In conclusion, there is insufficient evidence to support the use of composite post and cores for pulpless tooth restoration."
24615862,Conclusions : There is no evidence to support or refute the use of aerobic training for wheelchair users with SCI
25238582,Conclusions : There is insufficient evidence to support the use of any psychotherapeutic intervention for ADHD.
27512972,PTX is safe and effective in the treatment of patients with Type 2 diabetes.
29098982,Conclusions The current evidence supports the use of SCAT2 as a preseason baseline test for players with concusession.
25429224,Conclusions : This meta- analysis provides evidence that the incidence of hip fracture is significantly higher in women than in men
21911628,There was no significant difference in BP control between pharmacist-based and usual care interventions.
22748994,There was no evidence of a significant difference between the two types of bonding systems in terms of failure rates.
31230196,Conclusions The results of this meta- analysis suggest that the use of probiotics in children with CMPA is associated with an increased risk of developing oral tolerance.
24338903,There was no statistically significant difference in pain intensity between the two groups.
21177660,"There was no evidence of a significant association between testosterone levels and the risk of CVD in men, but there is some evidence that low testosterone levels may be associated with an increased risk of coronary disease."
19588396,AUTHORS 'CONCLUSIONS There is insufficient evidence to support or refute the use of antidepressive drugs for patients with depression.
21929322,There was no evidence of a significant relationship between gait speed and the risk of falling in older people.
26996098,There was no evidence of a significant difference in the incidence of CRF among patients with cancer.
15877905,"Iron supplementation was associated with a positive effect on motor development and cognitive function in children with iron deficient anemia ; however, there is no evidence to support this association."
24769422,RESULTS The results of this systematic review suggest that low 25-OHD levels may be associated with an increased risk of MS progression.
28538328,There was no evidence to support or refute the use of plantar shape as a risk factor for injury in military recruits
25516002,"There was no significant difference in complication rate between the ceramic and polyethylene groups. In conclusion, there is limited evidence to support the use of high-cross-link polyethylene for total hip replacement"
30576798,The results of this systematic review suggest that statins are effective in the prevention of cardiovascular events.
23097268,The results of this meta- analysis suggest that a high protein diet is associated with improved weight loss in overweight and obese individuals.
21684488,There is no evidence that early mobilisation improves functional outcome.
28143406,There was no evidence of a significant difference in the incidence of PAF after CABG compared with control groups.
22162279,Foot orthoses were associated with a significant improvement in walking speed and cadence but did not appear to have any effect on pain or disability.
23867029,Conclusions : There is insufficient evidence to support or refute the use of multi-factorial interventions for cardiovascular disease prevention.
27900447,Conclusions : The results of this systematic review suggest that high sugar consumption is associated with an increase in the risk of Type 2 diabetes and cardiovascular disease.
24985387,Conclusions The TUG test is the most commonly used measure for assessing walking disability in patients with stroke.
26558538,Conclusions : This systematic review provides evidence that duloxine is effective for the treatment of osteoarthritic knee pain.
22930416,Conclusions : There is insufficient evidence to support or refute the use of NFT for ADHD.
26000442,There was no evidence of a statistically significant difference between the two groups in blood pressure reductions.
17239674,Aspirin-based platelet function tests are a reliable method to assess aspirin efficacy in patients with acute coronary disease.
28455948,There was no evidence to support or refute the use of SMS as a primary prevention strategy in patients with cardiovascular disease.
31969830,Conclusions The results of this meta- analysis suggest that a combination of strength training and resistance training is effective in improving walking distance in patients with peripheralartery disease.
11698781,There was no evidence of a significant difference in the incidence or duration of acute diarrhea between Lactobacllus casei and placebo.
27914601,There was no evidence of a significant difference in pain or functional performance between the two groups.
25529265,There was no evidence of a significant difference in pain or functional status between the walking and control groups.
28150351,The results of this meta- analysis suggest that magnesium supplements may be effective in lowering fasting blood pressure and increasing plasma magnesium levels in patients with Type II diabetics.
28589547,There is no evidence to support the use of PPC as a curative intervention for lung cancer patients
28095385,There was no evidence of a difference between the two groups in terms of postoperative complications.
25358395,Conclusions Diet and exercise are associated with a significant reduction of body weight in people with metabolic syndrome.
21757258,There was no evidence of a significant association between the use of immediate ADT and survival in patients with metastatic PSA.
26841280,There was no evidence that probiotics were associated with a reduction in the risk of developing asthma or allergic disease at 2 years old.
30962875,Conclusions : Real-world evidence supports the use of observational and pragmatic trials to improve asthma control in real life.
24652723,The results of this systematic review suggest that lifestyle interventions may be effective in reducing the incidence of Type 2 diabetes among individuals at high-risk for T2D
9876364,Conclusions : This systematic review supports the use of computerised decision support systems for hypertension in primary care.
26772769,Conclusions : There is insufficient evidence to support or refute the use of telemedicine as an intervention for diabetes management.
31182100,Conclusions : There is insufficient evidence to support or refute the use of SMS-based interventions for improving medication adherence
25335444,The results of this meta- analysis suggest that zinc supplementation is effective in preventing the development of growth-limiting zinc deficiencies in children.
29358960,"There was no significant difference in pain intensity between the two groups, and there was no evidence of an effect on quality of life."
23543544,There was no evidence of a difference in the incidence of infectious episodes between formula-fed and non-formulared infants compared with control formula.
28220101,The results of this meta- analysis suggest that compassion meditation is associated with a reduction in stress and anxiety.
30788262,There was no evidence to support the use of PRT as an alternative to aerobic exercise in older people.
11279717,There was no evidence to support or refute the use of patient-centered care.
19588334,"There was no evidence of a significant difference in the incidence of falls or fractures between training and control groups ; however, we did not find any statistically significant differences in functional performance after resistance training."
27631314,There was no evidence of a difference in readmission or mortality between fast-track and conventional care groups.
28699541,There was no evidence of a protective association between community mobilisation and dengue infection.
30333027,Conclusions : There is insufficient evidence to support or refute the use of self-management interventions for stroke survivors
21991471,There was no significant difference between ZOE and VItapex in terms of clinical or radiographic success.
27510030,There is limited evidence to support or refute the use of multicomponent interventions in private pharmacy practices.
19821388,There was no evidence of a significant difference in disease activity between the two groups.
19076553,The results of this systematic review suggest that dietary supplements with antioxidants may have an effect on blood sugar levels in people with Type 2 Diabetes mellitateus.
24621460,Conclusions : The results of this meta- analysis suggest that aerobic exercise may be beneficial in the treatment of ADHD.
32248332,RESULTS The results of this meta- analysis suggest that the use of two-dimensional echocardiography can be used to identify patients with AF.
23193483,There was no significant difference between the two groups for pain relief or satisfaction. Conclusions Trapezioplasty is an effective surgical procedure for osteoarthroses of the thumb in terms of pain relief and satisfaction
16720668,The results of this meta- analysis suggest that testosterone supplementation is associated with an increase in bone mineral density and a reduction in the risk of hip fracture
29900130,Conclusions : There is insufficient evidence to support or refute the use of vitamin D as an anti-TB treatment
24465519,Conclusions This systematic review provides evidence that CBT is effective in the treatment of anxiety disorders.
31076471,RESULTS This systematic review suggests that community-based mental health research can be used to improve the quality of care in under-resource d communities.
28191040,There was no evidence of a significant difference between the two treatments in terms of efficacy.
27655114,The results of this review suggest that testosterone supplementation may improve cognition in healthy men.
19346937,There was no significant association between calcium supplementation and the risk of pancreatic carcinoma.
29620793,There was no statistically significant difference between the two groups in symptom severity.
23314270,RESULTS There is no evidence to support or refute the use of BMD-based interventions as an effective intervention for improving bone mineral density in women during the transition period.
24567582,There was no evidence of a significant difference in mortality between the intervention and control groups.
28265017,There was no significant association between obesity and the risk of stroke or major bleeding.
24788950,Conclusions : There is insufficient evidence to support or refute the association between fitness and obesity.
31065943,Conclusions : The results of this systematic review suggest that the use of orlistat in combination with resviratrol is associated with an increased risk of obesity and hypertension.
24933494,There was no evidence to support the use of pharmacists as a primary health care provider for hypertension or diabetes.
16151686,There was no evidence of a significant difference in postoperative nausea or vomiting between the different groups. The use of gasless and non-gasless anaesthesia is associated with a significantly lower incidence of pain during the first 48 hours after surgery
31867068,There was no evidence to support the use of exercise training in frail older adults with functional limitations.
25917824,There was no evidence to support or refute the use of a scolometer as a diagnostic tool in children and adults with LIS
28328940,Conclusions : There is limited evidence to support or refute the use of conditional cash transfers for improving maternal health outcomes in low- income countries.
16477438,RESULTS The results of this meta- analysis suggest that metformin is effective in improving insulin resistance and glucose tolerance in patients with Type 2 Diabetes.
22907552,There was no evidence of a significant difference in CHD mortality between men and women.
23461747,Conclusions The results of this systematic review suggest that the placement of a posterior crown margin is associated with an increased risk of periodontal bleeding.
20585256,There was no evidence of an association between the risk of falling or fractures and other health outcomes.
30830664,AUTHORS'CONCLUSIONS There is limited evidence to support the use of actigraphy as an intervention for preterm infant sleep.
25411286,There was no statistically significant difference in the incidence of NEC or mortality between probiotic and control groups.
31348632,There was no significant difference in the wear rate between cementless and uncemented THRs.
26838086,Conclusions : This systematic review provides evidence that transdermal and topical hormone replacement therapy is effective in the treatment of menopause
27903955,There was no significant difference between the supervised and home-based groups in terms of walking ability or quality of life.
30880409,There was no evidence to support the use of fiber supplementation in patients with Type 2 diabetes.
31866721,Conclusions : The results of this systematic review suggest that the use of rotary instruments for root canal cleaning is superior to manual instrumentation
28860416,There was no statistically significant difference between CEE and placebo in terms of bone mineral density. Conclusions This meta- analysis suggests that CEE does not significantly increase the risk of fracture
15231618,The results of this systematic review suggest that St John s wort may be an effective and safe over-the-counter contraceptive for the treatment of ovarian activity
17209826,Conclusions The results of this systematic review suggest that the use of intracanal irrigation with a pH-control device may be an effective method to control root canal infection
19789953,There was no evidence of a relationship between maternal anxiety and postpartum depression.
32108309,Conclusions : There is insufficient evidence to support or refute the use of statins in patients with high cardiovascular risk
20470443,There was no statistically significant difference between the two approaches in terms of pain or function. Conclusions This meta- analysis suggests that minimally irritated THA is superior to conventional THA for improving postoperative gait.
27479272,There was no evidence of a significant difference in the incidence of adverse events between active and non-active hormone therapy.
32187830,Conclusions The results of this meta- analysis suggest that a higher ratio of the working segment to the function segment may be associated with an increased concentration of BAs in the body.
28985287,Conclusions The results of this meta- analysis suggest that bariatic surgery may be an effective treatment for obesity.
12500920,There was no evidence of a significant difference in overall survival between patients treated with immunotherapy and controls.
26322509,There is insufficient evidence to support the use of vitamin D as an adjunctive treatment for asthma.
24704678,Conclusion : There is insufficient evidence to support or refute the use of self-management interventions for chronic neck pain
30168261,Conclusions : There is insufficient evidence to support or refute the use of CPR for patients with whiplash-related disorders.
30322268,Conclusions : There is insufficient evidence to support or refute the use of accelerometer-based cardio rehabilitation programmes for patients with cardiac disease.
30634478,Conclusions The results of this meta- analysis suggest that a significant increase in serum levels of the non-cholestogen sterol is associated with increased risk of CHD.
15229625,Conclusions : This systematic review provides evidence that PDE5 inhibitors are safe and effective in the treatment of ED
25182102,There was no significant difference in the incidence of major or minor complications between the two groups.
22353603,There was no significant difference in the retention rate between two adhesives compared to one or two other adhesives
11580867,Conclusions : There is no evidence to support or refute the use of antistergyne in children with OME.
22161405,There was no evidence of a significant difference in the incidence of treatment-related adverse events between treatments.
26081915,Conclusions The results of this meta- analysis suggest that a significant increase in plasma BAs is associated with the reduction of body weight after bariatic surgery.
21053026,Conclusions : There is no evidence to support or refute the use of physical activity as an intervention for LBP patients.
30287245,Conclusions : This systematic review suggests that individuals with ASD may have an impairment in multisensory integration.
28376055,There was no evidence of a significant difference in the risk of vitamin D-related complications among healthy infants compared with healthy children.
25793643,There was no evidence to support the use of education and counselling as a primary prevention strategy for stroke survivors
24346781,There was no statistically significant difference in mortality between the two methods.
27859327,Conclusions : There is limited evidence to support or refute the use of conditional cash transfers as an effective strategy for improving child health in Africa.
21890437,The results of this systematic review suggest that milk supplementation has a beneficial effect on bone mineral density in young girls.
28034901,BMI was associated with a lower risk of mortality after CABG compared to normal weight.
32176779,"Conclusions : There is no evidence to support or refute the use of anti-arrhythmic drugs in patients with acute AF, although there is some evidence that they are safe and efficacious"
31885541,Conclusions The results of this meta- analysis suggest that probiotic supplements may be effective in reducing the risk of NASH
29460165,There was no evidence of a significant difference in adverse events between the two stimulant groups.
15803086,Conclusions : There is insufficient evidence to support or refute the use of centralization as an outcome measure for patients with chronic LBP.
30364990,Conclusions PPI use may be associated with increased fracture risk in older people.
28459099,AUTHORS'CONCLUSIONS There is insufficient evidence to support or refute the use of pedometers as an intervention for increasing walking cadency.
24696195,There was no evidence of a difference in adverse events between the two groups.
26378571,"There was no significant difference in inflammatory markers between the two groups, but there was an increase in CRP and IL-6 after supplementation with omega-3 fatty acids."
15513655,There was no evidence of a significant association between physical examination and the incidence of sickness leave due to LBP
17923590,There was no evidence of a significant difference in the incidence of adverse events between PPS and placebo.
24200104,Conclusions There is insufficient evidence to support or refute the use of bup and nx maintenance as an effective treatment for opioid dependence
26163249,There was no evidence of a significant difference between the probiotic groups in terms of IgE concentrations.
23162042,Conclusions The 6MWT is an effective and reproducible exercise test for the assessment of functional performance in adults with CF.
30687553,Conclusions : There is limited evidence to support the use of cognitive training in patients with psychotic illness
19526214,Conclusions The results of this systematic review suggest that the use of low GI diets to improve glucose control in patients with Type 2 diabetes is associated with an increase in risk factors for cardiovascular disease.
28756133,Conclusions Nurse-led interventions are effective in reducing the risk of cardiovascular events and improving quality of life for patients with diabetes
31093862,Conclusions : This systematic review and meta- analysis provides evidence that weight loss is associated with improved metabolic parameters in morbid obesity
29257898,There is insufficient evidence to support or refute the use of multicomponent interventions for ADHD.
20149117,There was no evidence of a relationship between blood glucose levels and mood.
31485910,There was no evidence to support or refute the use of ESAs in patients with iron-deficiency.
20693238,There was no evidence to support the use of BTMs as a measure of persistence in patients with osteoporoseis.
26899439,There was no evidence to support or refute the use of educational interventions in patients with Type 2 Diabetes.
24737108,There was no evidence of a significant difference in the incidence of CVD or other cardiovascular events between polypills and monotherapies alone.
26487439,There was no evidence of a significant difference in the number of patients with panic attacks who received placebo or alprazolum compared to those who received propranolal.
14678922,Conclusions The results of this meta- analysis suggest that the use of anticoagulation for AF is safe and efficacious.
16717289,There was no evidence of a significant difference in the incidence or severity of adverse events between groups.
31232513,There was no significant difference in AUC between the two groups. The results of this meta- analysis suggest that RYGB is associated with an increase in systemic caffeine concentration after surgery
24622671,There was no evidence of a significant association between vitamin D levels and the risk of cardiovascular disease or cancer.
27039305,Conclusions The SDQ is a validated measure for the assessment of pain and disability among patients with shoulder problems.
26710217,There was no evidence to support or refute the use of guideline recommendations for patients with nonspecific LBP.
24743931,There was no evidence to support or refute the use of aerobic exercise training as an intervention for reducing obesity in overweight children
18671894,"There was no evidence of a significant difference in anemia or growth between the groups with and without supplementation ; however, it is unclear whether these differences are due to different interventions."
26620873,Conclusions : There is insufficient evidence to support or refute the use of stimulants for ADHD patients.
28650969,There was no significant difference in pain scores between the two groups.
32248344,There was no statistically significant difference between the two approaches in terms of LOS.
27749375,Conclusions Music therapy is effective in reducing anxiety and pain in patients with cancer.
14974003,Conclusions : There is insufficient evidence to support or refute the use of smoking as a risk factor for CHD.
14763716,Conclusions The Foot Function Index is a useful tool to assess the effect of shoe inserts on foot pain and disability in people with RD.
28379619,Aliskiren appears to be a safe and efficacious treatment for hypertension in the short-term.
23480090,There was no evidence of a significant reduction in the incidence of surgical site infection during total joint surgery
24690623,There is insufficient evidence to support the use of vitamin D supplements as a preventative measure for CVD.
25616710,There was no statistically significant difference between the two groups in terms of mortality.
29883970,The results of this meta- analysis suggest that vitamin D supplements may be associated with a reduction in serum 25hydroxyvitaminD levels in patients with Type 2 Diabetes.
25834421,The 6MWT was the most commonly used test in pulmonary rehabilitation for patients with moderate to severe COPD
24289848,There is insufficient evidence to support the use of exercise as a treatment for FM.
26065374,There is insufficient evidence to support or refute the use of child-centered interventions.
31029060,Conclusions : This meta- analysis suggests that JIA is associated with poor pain outcomes in children and adolescents.
28027038,There is no evidence to support the use of a combination of physical therapy and occupational therapy for CTS.
32359762,The results of this systematic review suggest that LC supplementation is safe and effective in the treatment of patients with cancer cachexia
28698929,"Patient-specific instruments were associated with a significant increase in the accuracy of lower limb component positioning, but this was not statistically significant."
26644891,"There was no statistically significant difference between probiotics and placebo in terms of the number of days, duration or frequency of diarrhea after treatment."
27226400,Conclusion : There is insufficient evidence to support or refute the use of preoperative exercise training for patients with lung carcinoma.
29288248,The results of this review suggest that CLA supplements have a beneficial effect on the risk of cardiovascular disease in humans.
22340263,Biventricular resynchronation therapy is associated with improved quality of life and reduced mortality in patients with heart failure.
29556750,There was no evidence to support the use of an IHCA as a treatment option for people with RA
17054258,There was no statistically significant difference between the early and delayed ERCP groups in terms of postoperative complications.
28795075,There was no significant difference in the incidence of ACL injuries between women and men.
31020768,Conclusions : This systematic review provides evidence that whiplash-related neck pain is associated with an increased risk of developing chronic neck pain
25812929,Conclusions : There is insufficient evidence to support or refute the use of psychological interventions for LBP.
21398350,GH treatment did not increase final height in children with ISS.
24500904,There was no evidence of a significant difference in pain between CPM and control groups.
16856115,There was no significant difference in adverse events between the two groups. Conclusions This meta- analysis suggests that buspiron is superior to other anxiclytic agents for treating anxiety and depression
23544806,There is no evidence to support the use of probiotics as a preventative measure for NEC in preterm babies.
21874111,There was no evidence of a significant difference in the incidence of grade 3 and 4 toxicities between the two regimens.
31147627,Conclusions : This meta- analysis suggests that plasma adonectin concentrations are positively associated with the risk of PCa.
25953458,Conclusions : There is insufficient evidence to support or refute the use of indirect voice therapy for MTD.
