docid,target,generated,score
27914601,Beneficial effects of aquatic exercise were found on physical function .,"At 3-month follow-up a reduction in pain was observed only in the l and -based exercise group compared with control ( -8.1 mm, ( 95 % confidence interval -15.4 to -0.4 ; p = 0.039 ).",0.965499586096615
25529265,"Evidence of fair method ological quality suggests that walking is associated with significant improvements in outcome compared with control interventions but longer-term effectiveness is uncertain .
With the use of the U.S. Preventive Services Task Force system , walking can be recommended as an effective form of exercise or activity for individuals with chronic musculoskeletal pain but should be supplemented with strategies aim ed at maintaining participation .","Outcome measures included the intensity of fibromyalgia-related symptoms, tender point count ; fitness ( 6-min walk distance ), hospital anxiety and depression ( HAD ); short-form health survey ( SF-36 ). Results were analyzed on the baseline evaluation and 136 patients were r and omized to receive A ), Nordic back walking supervised by a specially trained instructor twice a week for eight weeks B )( One-hour instruction in Nordic walking by an instructor followed by advice to perform Nordic Walking at home as much as they liked during their stay at the backcenter.",0.9880009180555294
28150351,"During subgroup analysis , a more beneficial effect of magnesium supplementation was observed in diabetic subjects with hypomagnesaemia .
CONCLUSIONS Magnesium supplementation can produce a favourable effect on FPG , HDL , LDL , TG and SBP .","The area under the curve ( AUC ), net reclassification index (NRI) and integrated discrimination index [ IDI ] were calculated to determine if each of the novel risk factors improved risk prediction. Patients with type 2 diabetes mellitus were treated with Mg or placebo ; Mg concentrations were used in the study to investigate bioavailability of different forms of plasma  fructosamine ( Mg ), and plasma levels were scarce in patients with clinical r and om control (.",0.4809484234906906
28589547,"Preoperative exercise training may reduce the risk of developing a postoperative pulmonary complication , the duration of intercostal catheter use , postoperative length of hospital stay , and improve both exercise capacity and FVC in people undergoing lung resection for NSCLC .","We aim ed to investigate levels of physical activity, functional and patient reported outcomes at diagnosis and over six months in participants with recently diagnosed NSCLC and compare results with both physical active guidelines and outcomes of similar-aged healthy individuals. Results Pulmonary Rehabilitation and ASA (American Thoracic Society ) conducted a mixed clinical trial between patients with PPC, and patients who underwent PT and PT-based training ( ASA ).",0.8759821973060327
28095385,Conclusion : Early cholecystectomy seems to be a feasible treatment in elderly patients with acute cholecystitis .,"[' The aim if this study was to compare percutaneous drainage ( PD ) of the gallbladder to emergency cholecystectomy ( EC ), in a well-defined patient group with sepsis related to acute calculous/acalcululous cholescystitis ( ACC/AAC ). Results Forty-two patients [ median age = 65.5 years ( range = 32–94 ] ], were included ; 45 % underwent EC ( ten laparoscopic, nine open s) and 55 % PD ( n = 23!). From January 1992 to December 1999 : the two groups of patients who underwent laparoscopic open surgery were not older than 75 years  20 years of age.",0.27592312343565184
25358395,"Results from the network meta-analyses confirmed these findings .
Conclusions Moderate- quality evidence from the present network meta- analysis suggests that D + E can be highly recommended for long-term obesity management .
Furthermore , the evidence suggests a moderate superiority of D over E with respect to anthropometric outcomes .","In the intention-to-treat analysis, the score on the Physical Performance Test ', in which higher scores indicate better physical status'increased more in the diet-exercise group than inthe diet group or the exercise group ( increases from baseline of 21 % vs. 12 % and 15 % ), respectively ) ; the scores in all three of those groups increased compared with the decreases in blood plasma concentrations of leptin or plasma energy.['BACKGROUND ] In this 1-year'trial, leptin and exercise concentrations were divided into two groups : diet and lifestyle interventions were funded by the National Institutes of Health ( NCT00146) and were used to determine the effect of diet on physical activity and health in older adults.",0.6461766617557725
21757258,"Complete and rogen blockade has a small survival benefit of about 5 % .
Intermittent and rogen deprivation ( IAD ) results in equivalent oncologic efficacy when compared with continuous and rogen-deprivation therapy ( ADT ) in well-selected population s. In locally advanced and metastatic PCa , early ADT does not result in a significant survival advantage when compared with delayed ADT .
Zoledronic acid and denusomab can be used in men with CRPC and osseous metastases to prevent skeletal-related complications .","The median overall survival was 18.4 months ( 95 % confidence interval [ CI ], 17.3 to not yet reached ) in the enzalutamide group versus 13.6 months ; hazard ratio for death in a placebo group ( 0.43 - 0.53 ); 95 percent confidence intervals were associated with prostate cancer risk (.001 p  0.001). CONCLUSION Enzaltamide prolongs prostate-cancer survival in men with castration-resistant prostate disease after chemotherapy : a randomized, double-blind, placebo-controlled trial.",0.9973374770357665
26841280,"It is also linked to the recently published WAO guidelines ( 3 ) which are partially conflicting with the previous conclusion because it suggests that ‘ using probiotics in women who breastfeed infants at high risk of developing allergy , because considering all critical outcomes , there is a net benefit result ing primarily from prevention of eczema ( conditional recommendation , very low quality evidence ) ’ .","The infants were followed prospect ively for 2 yr regarding development of eczema and sensitization as defined by a positive skin prick test and /or circulating allergen-specific IgE antibodies at 6 months of age. We investigated the effect of probiotics on the immunological composition of breast milk in relation to the prevention of atopic dermatitis in the babies, and low levels of this cytokine were associated with less sensitizing and possibly less inflammatory ) Chronic eczema in breast-fed infants' 'BACKGROUND Reversal of the progressive increase in frequency of an allergic disease would be an important breakthrough for health care and wellbeing in western societies.",0.8849072454348712
30962875,"Results Although highlighting a general lack of high- quality real-life effectiveness observational research on these clinical ly important topics , the analysis provided insights into how identified observational studies might inform asthma guidelines developers and clinicians .
Overall , RELEVANT appeared reliable and easy to use by expert review ers .
Conclusions Using such quality appraisal tools is m and atory to assess whether specific observational real-life effectiveness studies can be used to inform guideline development and /or decision-making in clinical practice","In conclusion, post hoc data from the present study suggested that body mass index may influence the natural history of asthma control ( as reflected by response to placebo ) and may differentially influence response of the two active agents (, warranting explicit testing in future prospect i ve studies'': Asthma is a heterogeneous disease with a wide range of clinical phenotypes. At 2 years of age, participants had been eligible for the included major asthma RCTs based on the full GINA questionnaire ; 4 % of participants completed the questionnaire with current asthma treatment ( 749 participants ).",0.9880708107319344
24652723,"Evidence suggests that pragmatic diabetes prevention programs are effective .
Effectiveness varies substantially between programs but can be improved by maximizing guideline adherence .","The overall incidence of diabetes was reduced by 55 % in the Intervention-group, compared with the Control- group : RR 0.45 ( 95%CI 0.2 to 1.2).Explanatory survival analysis of secondary outcomes showed that those who sustained beneficial changes for two or more years reduced their risk of developing T2D. Trial Registration International St and ard R and omised Trial Number registry ( IS RCT N) Trial number: IS Trial N 15670600 http://www.controlled-trials.com/is rct n/ search srch=15670600%26sort=3%26dir =' ""Background R & omisation controlled trials demonstrate a 60 % reduction in type 2 diabetes incidence in adults with IGT.""",0.9655014994896165
9876364,: It seems that computers have a favourable effect on the uptake and follow up of patients in hypertension management .,"The treatment groups did not differ from each other at either time' ""OBJECTIVES This study aim ed to assess the uptake and effect in primary care of a computerized decision support system ( DSS ) for the management of hyperlipidaemia. RESULTS In practice physicians saw more patients per practice than patients who were administered adverse control events through the local laboratory process if such systems are to be of use to practitioners"" 'BACKGROUND Increasing indications for oral anticoagulation has led to pressure on general practice s to undertake therapeutic monitoring.",0.9959308287626885
26772769,"It is likely that investments at the social context level will also help to decrease the development of barriers at the organisational context level , especially by increasing staff involvement and satisfaction .",CONCLUSIONS — Introduction of a multicomponent organizational intervention in the primary care setting significantly increases the percentage of type 2 diabetic patients achieving recommended clinical outcomes' 'OBJECTIVE To evaluate a clinic-based multimedia intervention for diabetes education targeting individuals with low health literacy levels in a diverse population.,0.12445947362049864
31182100,"The m-Health programmes reported positive effects on adherence to medication .
Conclusion Evidence exists that supports the use of e-Health interventions for improving secondary prevention of CAD .
However , a comparison across studies highlighted a wide variability of components and outcomes within the different modes of delivery .","RESULTS The short message service and short messaging service + Micro Letter groups had better cumulative adherence ( lower Morisky Medication Adherence Scale scores ) after six months than phone group, and the short messages service plus Micro letter group had worse cumulative effect ( PVO2 difference : 2.1 % ; secondary outcomes were also assessed at baseline and at 24 weeks. RELEVANCE TO CLINICAL PRACTICE This research offers useful information to help medical staff design effective interventions to improve medication compliance among coronary artery disease patients' 'Aim To determine the effectiveness and cost-effectiveness of a mobile phone intervention aimed at improving exercise capacity and physical activity behaviour in people with ischaemic heart disease ( IHD ).",0.93944683314692
25335444,"Conclusions : Many of the children in the included studies were already stunted and may have been suffering from multiple micronutrient deficiencies , and therefore zinc supplementation alone may have only a limited effect on growth","RESULTS Zinc supplementation increased MUAC by the end of the study ( P = 0.029 ) and led to greater weight gain in children from the school of medium socioeconomic status at 3 and 8 mo ( C = 0.019 and P= 0.038, respectively ). CONCLUSION The zinc supplementation group did not change the proportions of zinc in the placebo group ; however, 46 % of children who were enrolled at the start of this study received zinc sulfate or placebo.",0.5867613070819767
29358960,"EA was superior to pharmacological treatment when the treatment duration lasted for three menstrual cycles , evidence d by significantly higher curative rate .
No statistically significant differences between EA at SP6 and control groups were found regarding the VRS , RSS-COX1 , and RSS-COX2 .
The findings of our study suggested that EA can provide considerable immediate analgesia effect for PD .","Results = Highly significant reductions were observed in the SP6 treatment group 5 minutes after treatment in menstrual pain scores ( 0.87  1.90 versus 11.20 2.66 ; p 0.001 ), values of PI ( 1.75 0.48 versus 2.32 0.70 ); p.02 0.011 = efficacy in this trial? The results showed that the primary outcome was significantly improved after trial treatment and patients were included in two groups : the control group was not eligible to receive treatment but the efficacy of these groups was shown to be superior to the placebo group ( P0.01 ).",0.944005406438714
23543544,"No statistically significant subgroup differences were found according to infant risk of allergy or type of infant feed .
There is some evidence that a prebiotic supplement added to infant feeds may prevent eczema .
It is unclear whether the use of prebiotic should be restricted to infants at high risk of allergy or may have an effect in low risk population s ; or whether it may have an effect on other allergic diseases including asthma","We compared indicators of gastrointestinal comfort in infants fed a whey-predominant formula containing long-chain polyunsaturated fatty acids, galacto-oligo-saccharides and fructo olasaccharide ( f-calin ) to promote beneficial gut bacteria ( GAIL  3 ), as well as enteral inflammation ( SCGOS/AOS) in preterm infants. In total, we hypothesize that enterals and probiotics were not included in the first cohort of the study ; therefore, the results of this study do not support the hypothesis that prebiotics may be used to reduce the risk of enterococcal infections in premature infants.",0.01623975329082015
28220101,"Despite the heterogeneity in intervention components and outcome variables , there were generally few significant associations between amount of meditation practice and its outcomes .",Study 2 was a r and omized controlled trial that compared a treatment group ( N = 25 ; M age = 51.21 ); 78 % female ) with a waitlist control group [N = 27 ] with an increased focus on stress and depression.,0.9916911694741566
30788262,"Among the physical health measures , RT had the largest effect on body pain ( ES=0.81 , 95 % CI : 0.26 - 1.35 , I2=85.9).Initially , RT did not significantly affect measures of emotional role function , social function or physical role function .
However , after removing a single study , RT significantly increased all HRQOL measures .
Conclusion : The meta-analytic evidence presented in this research clearly supports the promotion of RT in improving HRQOL in older adults","CONCLUSION To evaluate the effects of a 12-week period of functional resistance training on health-related quality of life ( HRQOL ), disability ( body pain ), and physical fitness in CLBP females.",0.8855899239201308
11279717,"The effect on patient outcomes remained less clear as these were rarely assessed .
Arrangements for follow-up ( organisational intervention ) also showed a favourable effect on process outcomes .
Multiple interventions in which patient education was added or in which the role of the nurse was enhanced also reported favourable effects on patients ' health outcomes .
REVIEW ER 'S CONCLUSIONS Multifaceted professional interventions can enhance the performance of health professionals in managing patients with diabetes .
Organisational interventions that improve regular prompted recall and review of patients ( central computerised tracking systems or nurses who regularly contact the patient ) can also improve diabetes management .
The addition of patient-oriented interventions can lead to improved patient health outcomes .","The new system was safe and effective in our h and s and empowered our health professionals to provide improved diabetes care' 'Abstract Objective : To determine whether locally developed guidelines on asthma and diabetes disseminated through practice based education improve quality of care in non-training, inner city general practice. Main outcome measures ; Recording of key variables in patient records ( asthma ): peak flow rate, review of inhaler technique (, prevention of asthma st ards, occupation ) and smoking habit ?",0.11821163650274584
19588334,"Serious adverse events were rare , and no serious events were reported to be directly related to the exercise programme .
This review provides evidence that PRT is an effective intervention for improving physical functioning in  older people , including improving strength and the performance of some simple and complex activities .","Those fearful of falling demonstrated smaller center of pressure ( COP ) excursions in anterior, left, and right directions ( p =.0001 ), and used a smaller percentage of their base of support during maximal weight shifting in combined anterior-posterior + right-left directions [ ]. PARTICIPATING RESULTS A 12-week power group ( 004/kg) walked weekly without resistance and did not improve functional performance during the first week of the program ; however, the group did show a slight improvement in power and leg performance after the second week.",0.9715526592056986
27631314,"Reduced protocol compliance was the most frequently identified modifiable predictive factor for adverse LOS , morbidity and readmission .
Conclusion Protocol compliance is the most frequently reported predictive factor for outcomes of ERAS programmes following laparoscopic colorectal resection .
Reduced compliance increases LOS , morbidity and readmission to hospital .
The impact of compliance with individual ERAS protocol elements is insufficiently studied , and the lack of a st and ardised framework for evaluating ERAS programmes makes it difficult to draw definite conclusions about which factors exert the greatest impact on outcome after laparoscopic colorectal resection","Our hypothesis was that elderly patients managed with laparoscopic colorectal surgery and an enhanced recovery protocol ( ERP ) can realize the same benefits of lower hospital length of stay ( FT LOS) without increasing hospital costs or readmission rates. RESULTS Combining laparoscopic colectomy with an ERP is cost-effective and results in similar short-term outcomes for the elderly and nonelderly patients, and the emphasis remains on the use of fast-track procedures with the aim of improving non-operative outcomes (FT ).",0.9774928568921925
28699541,"The Camino Verde trial of community mobilisation for control of dengue reported a significant impact on entomological indices of the Aedes aegypti vector , and on serological dengue virus infection and self-reported dengue cases .","Results With dengue cluster as the unit of analysis, serological evidence from intervention sites showed a lower risk of infection with dengue virus in children ( relative risk reduction in private hospitals in 2010 USD 29.5 % and 95 % confidence interval 3.8 % to 55.3 % ). Dengue in the baseline study allocated half the sites to intervention and the number of cases examined ( house index ), 30 days of hospitalization ( container index) ( 36.7 % (, 24.5 %) to 44.8 %( ).",0.9939292643519042
30333027,Face to face and telephone-based self-management programmes were identified as having promise to engage stroke survivors in PA behaviour change .,"['AIM Trial The aim of this study was to determine whether the Comprehensive Reminder System based on the Health Belief Model improves health belief, health behaviours ; medication adherence and blood pressure control as a means of decreasing the rate of stroke recurrence among hypertensive ischaemic stroke. This research protocol based at the health Belief model will improve our underst and ing of strokes education and transitional care needed in China and with the world-wide target population' 'Objective To assess : in a sample of systematic review s of non-pharmacological interventions  the completeness of intervention reporting was used as the independent co-variate for the first time in trials ( 91 % ) and the proportion of items missing was significantly higher in the intervention group ( n=56 ).",0.04668967080736431
21991471,"There seems to be no convincing evidence to support the superiority of any material over ZOE , and both ZOE and IP + Ca appear to be suitable as root canal fillings for deciduous teeth","In sum, the CONSORT statement is intended to improve the reporting of an RCT's conduct and to assess the validity of its results"" 'PURPOSE' The purpose of this study was to compare clinical and radiographic success rates of zinc oxide-eugenol cement ( ZOE ) vs calcium hydroxide/iodoform paste ( Vitapex ). Complete evaluation of teeth using Maisto paste'was seen with 9 % of the teeth healed by zinc hydroxide.' Mai's teeth were treated with 30 % resorption of material ; however, there was no significant difference in the rate of healing between the two groups.",0.001114009661820414
27510030,"Authors ' conclusions Training probably improves quality of care ( i.e. adherence to recommended practice ) , regulation may improve quality of care , and we are uncertain about the effects of co‐ordination on quality of private for‐profit healthcare services in LMICs .","The pharmacies in the active intervention districts showed greater improvements for four of the six indicators, although statistically significant compared with the regular intervention district supports only for the essential material s indicator. It appeared feasible as well as effective to regulate private pharmacy practice in this particular low-income setting'""Background : Integrated Management of workers and facilities was conducted in 1999 and 2000 ; however, regression analyses suggested that the overall quality of care for children will remain at least as good as in previous years' "" CONCLUSION The study was carried out to evaluate short term effects of one to one educational intervention approach on childhood illness and other common childhood (management ) guidelines in order to improve the private sector's practice and adherence to health care policies.",0.9028584055028442
19821388,"3 ) short-term , water-based aerobic capacity training , which results show limited evidence for a positive effect on functional ability and aerobic capacity .
( 4 ) long-term , l and -based aerobic capacity and muscle strength training , which results show moderate evidence for a positive effect on aerobic capacity and muscle strength .
With respect to safety , no deleterious effects were found in any of the included studies .
Based on the evidence , aerobic capacity training combined with muscle strength training is recommended as routine practice in patients with RA",It is concluded that 8 wk of bicycle training does not influence the immune system of patients with rheumatoid arthritis' 'OBJECTIVE To evaluate the short term efficacy of a community based physical therapy ( PT ) program for people with RA ; to compare the effectiveness of the PT program with a wait list control group ( CG ); to determine the effect of cycling on the RA patient s immune response.,0.5042109163701453
19076553,"The review of trials identifies positive effects of these nutrients on various outcome measures relating to insulin resistance and cardiovascular factors .
A majority of the trials found a positive effect of chromium on fasting plasma glucose .
Isoflavones were found to have a positive effect on insulin resistance and cardiovascular outcome measures , but only when combined with soy proteins .
Vitamin E is reported to reduce oxidative stress at levels of 200 mg day(-1 ) or more","Results of the study suggest that supplementation with 30 mg/d of zinc, selenium or copper ( ARS ) was beneficial in the subjects with type 2 diabetes and in those with chronic coronary disease. Design : Zn supplementation was higher than usual is needed to improve the control of diabetes in patients with diabetes ; however, the effects of Zn on glucose metabolism were not observed in these patients.",0.17187764254172014
24621460,"Based on these 3 articles , we concluded that 30 min of physical exercise reportedly improved the executive functions of children with ADHD .","These findings are promising and additional investigations to explore the efficacy of exercise on executive function in children with ADHD are encouraged' 'OBJECTIVE : Physical activity associates with mental health and neurocognitive function, showing potential for addressing ADHD symptoms. The E-control group scored P  0.006 ; P = 0.02 BACKGROUND The purpose of this study was to assess the impact of 24 wk of resistance training at two different intensities on cognitive functions in the elderly.",0.004635444443178102
32248332,"Lower values of PALS are associated with an increased risk of AF recurrence after RFA .
PALS provides prognostic value in clinical practice","A diverse adjunctive ablation strategies should be considered to reduce recurrence in patients with lower systolic strain' 'AIMS The aim of this multicentre study was to determine the normal range and the clinical relevance of the left atrium ( LA ) analysed by 2D speckle-tracking ; P = 9.1  4CV (dependent on LA-Strain and 2CV strain). The range of values of LA myocardial function in healthy subjects was LASRa -2.11  : 0.61 t(-1), P= 9.3 % n = 73 patients undergoing atrial ablation procedures ( calculated as -1.96 SD from the mean of patient ), and lowest expected values from these LA analyses ( n= 71 ); calculated at -1.99 SD for healthy patients ).",0.9930721349540368
23193483,"The DASH , the  Michigan H and Outcomes Question naire ( MHQ ) , the  Patient Evaluation Measure ( PEM ) , and the  Patient-Reported Wrist Evaluation ( PRWE ) had evidence supporting their reliability , validity , and responsiveness .
A post-hoc review of excluded studies revealed the AUSCAN Osteoarthritis H and Index as another suitable instrument that had favourable reliability , validity , and responsiveness .
The DASH , MHQ , and AUSCAN Osteoarthritis H and Index instruments were supported by the most favourable empirical evidence for validity , reliability , and responsiveness .
The PEM and PRWE also had favourable empirical evidence reported for these elements .","The patients were r and omized to Artelon CMC spacer ( test, n = 72 ) or tendon arthroplasty ( controlled ), and the patient were evaluated using a conventional radiographic technique. Patients without signs of concomitant arthritis in the scaphoid trapezium-trapezoid ( STT )"" or if patients participated in a longitudinal study of change : a ""change in patient perception "" was evaluated in this study.",0.9429281192089174
16720668,"Intramuscular testosterone moderately increased lumbar bone density in men ; the results on femoral neck bone density are inconclusive .
Without bone fracture data , the available trials offer weak and indirect inferences about the clinical efficacy of testosterone on osteoporosis prevention and treatment in men","We conclude that short term ( 3 months ) TE supplementation to healthy older men who have serum T levels near or below the lower limit of normal for young adult men results in an increase in lean body mass and possibly a decline in bone resorption, as assessed by urinary hydroxyproline excretion. The sustained stimulation of PSA and the increasein hematocrit that occur with the combination of physiological TE supplements ( T ] and placebo ( P  200 mg ; P = 0.2 m ), might increase fracture risk ( a 5 % risk of fracture in men with low serum testosterone BMD ).",0.8023528440049251
29900130,"Conclusion Vitamin D supplementation showed no influence on the improvement of sputum smear-negative conversion rates and BMI , as well as the decrease in ESR","Methods In a 4-arm r and omised, double-blind ', placebo-controlled factorial trial in adults with smear-positive pulmonary tuberculosis ( PTB ) in Timika : TB patients were randomly assigned to receive either vitD 50,000 IU 4-weekly or matching placebo ; L-arginine 6.0 g daily or matched placebo ( for 8 weeks ), on proportions of participants with negative 4-week sputum culture. Results 200 participants were enrolled'less than the intended sample size ): 50 received L arginine + active VITD  49 received FNs + placebo TB ’ t-test results were measured at the start of the trial and at week 4 ( radiotherapy was excluded ).",0.45587083035763337
24465519,"Overall three question naires were found robust in their measurement properties , the Spence Children 's Anxiety Scale , its revised version - the Revised Children 's Anxiety and Depression Scale , and also the Screen for Child Anxiety Related Emotional Disorders .
Crucially the articles on measurement properties provided almost no evidence on responsiveness to change , nor on the validity of use of the tools for evaluation of interventions for children with ASD .","Conclusions : This pilot trial established that children and families were willing to be recruited and r and omised, the outcome measures were acceptable ; the format and content of the groups were feasible within UK child and adolescent mental health services.' 'BACKGROUND Children with high-functioning autism spectrum disorders ( ASD ) are at high risk for developing significant anxiety. The effect of this pilot CBT intervention on autism symptoms was tested in a small sample of children with autism ed BACKGROUND The most common autism symptom category ( 1.3 ] in the CBT group tested the effect on behavioral outcomes ( 1.4 ).",0.017545648303817208
31076471,"The review revealed the most common stage for PPI was in research planning , and the most common level of involvement was collaboration .
Most studies did not provide evidence of effectiveness or elaborate on the impact of PPI , and they tended to report impact from the research er 's perspective .
Where impact was mentioned , this generally related to increased relevance to the community , empowerment of participants and alterations in study design .","['Participatory mapping and ethical walks were used to inform the research and intervention design and to begin building community relations in preparation for Project Accept, a community-r and omized trial sponsored by the National Institute of Mental Health. Results from the mapping exercises informed decisions such as defining community boundaries and identifying appropriate criteria for matching community pairs for the trial as well as where to situate the services ).",0.8555441971852518
28191040,"Conclusions No conclusive recommendations were possible due to wide variation in study quality , method ologies and outcome measures .
A synthesis of available literature suggests that treatments containing urea as a primary active ingredient have been the most research ed .","However, CCS Foot Care Cream had a significantly greater hydrating effect than Aqueous emollient BP""'AIM Background Xerosis is one of the most common abnormalities observed in the diabetic foot. The number of topical application units ( DASI ) was significantly reduced with Pédimed ( ® ), compared with placebo at D28, P0.0001 % at the end of treatment.",0.9988935643910046
27655114,"Testosterone supplementation did not show consistent benefit for cardiovascular risk , sexual function , mood and behavior , or cognition .
Studies that examined clinical cardiovascular endpoints have not favored testosterone therapy over placebo .
Testosterone is ineffective in treating erectile dysfunction and controlled trials did not show a consistent effect on libido .
Testosterone supplementation consistently increased muscle strength but did not have beneficial effects on physical function .
Most studies on mood-related endpoints found no beneficial effect of testosterone treatment on personality , psychological well-being , or mood .","RESULTS Seventy-six men ( age, 62 + /- 9 yr ) with symptomatic and rogen deficiency ( T-reactive mass score ( EjD ), and sexual activity ( CRP ; soluble sex hormones modulate the effect of serum inflammatory function ); the effects of testosterone therapy shifts the cytokine balance to a state of reduced inflammation and reduced vascular risk.",0.9315461428610553
19346937,Whether or not outcomes such as osteoporosis ( or low bone mass ) and specific types of cancer may be prevented by ' generous ' vitamin D supplementation is unclear and mostly based on indirect epidemiologic data not clearly substantiated by r and omized controlled trials SUMMARY The dose of daily vitamin D supplements needed to prevent rickets is probably much lower than that recommended by most expert committees .,"RESULTS Only 12 ( 29 percent ) of the 42 sample s of milk and none of The 12 study participants were diagnosed with cancer at baseline, and the risk of calcium and vitamin D interaction at the first clinical trial site was significantly adjusted after complete colonoscopy. When calcium intake and calcium + vitamin d interaction were analyzed at a trial design of 4 quintiles ( P = 0.04 ), the Ca-only group was diagnosed at 4 x 100  100 mm ; the placebo group at 2 x 200 mm = 0.60? The subjects were 1179 community-dwelling women r and omly selected from the population of rural Nebraska, aged 55 years or older, who had a history of fracture and had been treated for cancer. The study population was divided into two groups: a placebo-controlled group and a randomized control group (RCT) with a mean age of 55 and mean fracture incidence of 1100 IU/d.",0.9667563424275598
29620793,"We observed the same finding when classes of antidepressants were compared with placebo .
When looking at dropouts due to adverse effects , which can be considered as a measure of tolerability , we found moderate- quality evidence showing that antidepressants as a whole are less well tolerated than placebo .
The identified studies comprehensively address the objectives of the present review .Based on these results , antidepressants may be more effective than placebo in treating panic disorder .
Antidepressants may also have benefit in comparison with placebo in terms of number of dropouts , but a less favourable profile in terms of dropout due to adverse effects .
However , the tolerability profile varied between different classes of antidepressants .","The present study provided systematic data from a double blind comparison of maintenance therapy ( up to 8 months ) of panic disorder with or without agoraphobia with alprazolam, imipramine hydrochloride, or placebo in 181 patients who had responded to the same regimen in a r and omized 8-week treatment trial. Patients were significantly more likely to report adverse events in the placebo group than the pharmacologic group ; however, the effect of placebo was not statistically significant in either group.",0.012034737104074267
23314270,"Results indicate health behavior change is more likely to occur when patient-centered interventions design ed to increase knowledge and health beliefs , skills and abilities  , and  social facilitation  are delivered over time .","The intervention group was given nutrition education during 18 months to improve calcium intake, while the control subjects had the usual diet. RESULTS Calcium intake and bone mass changes were not changed significantly in the intervention subjects while it decreased significantly by 0.5 % t-tests compared to the controls ( P  0.01 ) ; however, the effect of the calcium supplement on bone density was not significant. CONCLUSIONS Nutritional education intervention was effective in improving calcium absorption and retarding bone loss in a population of more than 5 years postmenopausal women.",0.9965438760863565
24567582,"General practice -based health checks are associated with statistically significant , albeit clinical ly small , improvements in surrogate outcome control , especially among high-risk patients .","The aim of this study was to compare st and ard treatment supported by self-monitoring with st, and the intervention group without self monitoring ; 15 % of women screened in the British family history of cardiovascular disease and women had a high cholesterol level in their homes. Methods Men aged 50–75 years old and females aged 55–73 years without a history  of heart disease or diabetes 5 % and at least one treatable risk factor ( smoking ), hypertension + cholesterol ( no known risk ) and lack of physical activity or overweight ( 64 %) were r and omized into two groups ).",0.29793803482057396
28265017,"Results — An obesity paradox was found for cardiovascular death and all-cause death in the subgroup analyses of r and omized trial cohorts ; however , observational studies fail to show this relationship .
Conclusions — There may be an obesity paradox in atrial fibrillation patients , particularly for all-cause and cardiovascular death outcomes .
An obesity paradox was also evident for stroke/systemic embolic event outcome in NOAC trials , with a treatment effect favoring NOACs over warfarin for both efficacy and safety that was significant only for normal weight patients","The rate of major bleeding was 3.36 % per year in the warfarin group, as compared with 2.71 % annualized risk with low-dose warfarin ; 97.5 % of edoxaban patients were treated with warfarin ( P0.001 ) and warfarin versus high-risk warfarin [ 1.05 % ].",0.05873253972196269
24788950,"Results Strong evidence was found for an inverse association between MF and total and central adiposity , and CVD and metabolic risk factors .
Strong evidence was also found for a positive association between MF and bone health and self-esteem .
Conclusion The findings of this review highlight the importance of developing MF in youth for a number of health-related benefits","The same pattern was observed for this leptin levels ( WC  = 0.406, P ] 0.001 ; aerobic fitness : LDL-cholesterol ) were examined in adolescents with high T2 OVA.",0.8929081507835366
31065943,"However , resveratrol was not significantly effective on total cholesterol in both sample s. The results of subgroup analysis of human studies showed that resveratrol has significant effect on metabolic parameters ( glucose level and WC ) at the dosage of > 500 mg and with long-term interventions ≥ 10 weeks .
Administration of resveratrol can meaningfully reduce the BW , WC , TGs , and glucose level , also it can increase HDL , but not total cholesterol","Methods In a double blind ', crossover, r and omized'study, 11 men and 11 women aged 55  5 y ; mean : SD age at the start of the study was 62. CONCLUSION This trial was conducted at a dose of 270 mg resveratrol and 100 mg curcumin ( Res/Cur ) compared to placebo ( P = 0.01 ).",0.9835669055869628
24933494,"Team-based care increased the proportion of people with controlled BP  and reduced both systolic and diastolic BP , especially when pharmacists and nurses were part of the team .","METHODS In a r and omized clinical trial with 309 hypertensive urban African American men aged 21 to 54 years, we evaluated the effectiveness of a more intensive comprehensive educational-behavioral intervention by a nurse practitioner-community health worker-physician ( NP/CHW/MD ) team and a less intensive education and referral intervention in controlling blood pressure ( BP ), minimizing progression of left ventricular hypertrophy ( LVH ).",0.015547662046602649
16151686,This approach has been design ed to provide adequate analgesia while minimizing exposure to adverse events,"The aim of the study was to investigate the clinical efficiency of oral clonidine sublingual premedication in anesthesia and analgesia in patients undergoing laparoscopic cholecystectomy' 'Sixteen otherwise healthy women undergoing cholescystectomies were r and omized to receive postoperative analgesic drug ( n = 8), or by continuous interpleural infusion of bupivacaine (n = 6) "". Intraperitoneal saline, suctioned in the first 24 hours after laparoscopic surgery ( group D ) was deflated at a minimum of 72 ml/kg body weight at the temperature of 37  C was infused under the right hemidiaphragm.",0.6296879378584671
31867068,"Conclusions This review provides evidence that RT has a moderate positive effect on self-reported disability/function  in old people with or at risk for disability .
The effects are strongly associated with effects on objective measures of lower body functional capacity","The primary study measurements related to the performance of 16 household activities of the Continuous Scale Physical Functional Performance intensity test ( CSPFP ). RESULTS Study groups were similar at baseline by age, aerobic capacity ; strength  can be used to evaluate a group's clinical condition?",0.9906915460439786
